"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W20","S.W36","S.W37"
"1141","Bacteria;Actinobacteria;Nitriliruptoria;Egibacterales;Egibacteraceae;Egibacter;NA;","0.00012","8e-06","3.1e-05","3.8e-05","0.000139","1.9e-05","2.2e-05","2.2e-05","1.4e-05","4.1e-05","9.8e-05","6e-05","5.8e-05","6.7e-05","1.6e-05","6e-06","2.9e-05","1e-05"
"1142","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Raineyaceae;Raineya;NA;","0.00012","0.000183","0.000267","0.000226","0.00023","8e-05","0.000243","0.000151","0.000524","0.000155","0.000182","0.000193","5.8e-05","0.000235","9.1e-05","4.1e-05","0.000446","0.000335"
"1143","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Edaphocola;NA;","0.00012","2.9e-05","0.000131","7.1e-05","5.6e-05","0.000113","0.000107","7.1e-05","8e-05","0.000114","5.9e-05","6.3e-05","4.3e-05","8e-05","1.6e-05","6.9e-05","0.000302","0.000164"
"1144","Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;NA;","0.000118","8.4e-05","0.000193","0.000216","0.000242","0.000181","0.000107","0.001017","0.000838","0.000164","0.000199","0.000162","0.000131","0.000222","3.5e-05","8.1e-05","0.000141","0.000321"
"1145","Bacteria;Cyanobacteria;NA;Synechococcales;Chamaesiphonaceae;Chamaesiphon;NA;","0.000118","8e-06","3.5e-05","2.4e-05","5e-06","0.000469","6.2e-05","9e-06","1.1e-05","6.4e-05","1.4e-05","5.1e-05","8e-05","8e-06","5e-06","3e-06","2.2e-05","3e-06"
"1146","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;NA;","0.000118","2.4e-05","5.3e-05","5.5e-05","9.6e-05","5.4e-05","7e-05","0.000394","0.000103","6.4e-05","5.2e-05","6.9e-05","6.4e-05","3.4e-05","5e-06","7.5e-05","2.2e-05","8.4e-05"
"1147","Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Lacibacter;NA;","0.000118","0.000236","0.000333","0.000169","0.000753","0.000117","0.000224","0.000136","0.000268","0.000212","0.000185","9.6e-05","0.000105","0.000142","8.9e-05","6.6e-05","0.000299","0.000321"
"1148","Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Snodgrassella;NA;","0.000118","0.000131","0.000158","0.000181","0.000157","0.000155","0.000239","0.000459","0.000211","9.4e-05","0.000136","0.000262","0.000227","0.000155","8.6e-05","0.000206","0.000173","0.000321"
"1149","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;NA;","0.000118","1.3e-05","4.8e-05","8.1e-05","4.4e-05","3.8e-05","4e-05","7.7e-05","8.3e-05","0.000164","8.4e-05","0.000265","5.1e-05","0.000121","5.9e-05","6e-06","5.1e-05","7e-05"
"1150","Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Seleniivibrio;NA;","0.000118","0.000152","8.8e-05","5.5e-05","5.1e-05","6.1e-05","0.000324","0.000595","0.000128","0.000146","0.000154","8.1e-05","0.000107","0.000168","8.6e-05","5.9e-05","5.5e-05","0.000115"
"1151","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flexibacter;NA;","0.000116","0.000322","0.000193","0.000473","0.000362","0.000188","0.000287","0.000293","0.00053","0.000285","0.000374","0.000211","0.000232","0.000209","0.000121","0.000163","0.000764","0.000419"
"1152","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;NA;","0.000116","0.000196","0.000311","3.1e-05","0.000168","3.5e-05","0.000129","2.2e-05","2e-05","2.7e-05","3.1e-05","0.000162","3e-06","0.000268","4.8e-05","1.9e-05","4.5e-05","1e-05"
"1153","Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halothermothrix;NA;","0.000116","0.000178","0.000193","0.000152","0.000112","7e-05","0.000217","0.000197","0.000268","0.000205","0.000143","0.000175","0.000176","0.000168","0.000209","6.6e-05","0.000173","7.3e-05"
"1154","Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfatator;NA;","0.000116","0.000181","0.000258","0.00043","9.6e-05","0.000131","9.9e-05","0.000333","0.000174","7.1e-05","0.000203","0.000214","0.000137","0.000113","5.1e-05","2.2e-05","0.000135","8.7e-05"
"1155","Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga;NA;","0.000116","0.000134","0.000101","9.5e-05","5.1e-05","0.000105","8.8e-05","0.000256","0.000154","0.00011","0.000115","0.000208","0.000137","9.6e-05","8e-05","1.9e-05","0.000148","0.000129"
"1156","Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera;NA;","0.000116","6.8e-05","0.000149","0.000157","5.4e-05","0.000103","0.000265","9.6e-05","0.000282","3.4e-05","0.000129","0.000141","3e-05","8e-05","2.1e-05","3e-06","0.000209","0.000171"
"1157","Eukaryota;NA;NA;NA;Apusomonadidae;Thecamonas;NA;","0.000116","0.00022","0.000241","4.8e-05","0.000223","4.9e-05","0.000121","8.3e-05","6.3e-05","2.7e-05","7e-05","0.000141","3e-06","0.00026","8.9e-05","3.4e-05","2.2e-05","2.4e-05"
"1158","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;NA;","0.000113","9.7e-05","0.000184","0.00015","0.00013","0.000117","0.000353","0.000721","0.000208","0.000185","0.000101","0.000247","2e-04","0.000201","5.9e-05","0.000166","0.000141","0.000269"
"1159","Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;NA;","0.000113","0.00027","0.000153","4e-05","0.00011","5.9e-05","0.000165","2.8e-05","4e-05","3.2e-05","4.5e-05","0.000205","5e-05","0.000235","3.2e-05","1.3e-05","5.8e-05","2.4e-05"
"1160","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidocella;NA;","0.000113","6e-05","0.000307","0.000114","1.9e-05","5.2e-05","0.000143","0.000176","0.000177","0.000123","0.000122","0.000108","6.9e-05","8e-05","4e-05","0.000128","0.00035","0.00023"
"1161","Bacteria;Cyanobacteria;NA;Pleurocapsales;Dermocarpellaceae;Stanieria;NA;","0.000113","5e-06","9e-06","3.1e-05","0.000103","2.6e-05","3.7e-05","3e-06","2.9e-05","5e-06","5.6e-05","3.6e-05","2.1e-05","4.6e-05","5e-06","0","4.8e-05","2.8e-05"
"1162","Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Andreprevotia;NA;","0.000113","6.8e-05","0.000109","8.8e-05","8.1e-05","3.8e-05","0.00043","0.000376","0.001203","9.4e-05","0.000157","3.6e-05","0.000125","0.000138","9.7e-05","0.000544","0.000334","0.001065"
"1163","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;NA;","0.000113","0.000443","0.000298","0.000276","0.000318","0.000185","0.00014","0.000305","0.00018","0.000422","0.000259","0.000304","0.000264","0.000473","8.6e-05","0.000138","0.000116","0.00014"
"1164","Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Asaccharobacter;NA;","0.000113","0.000102","0.000114","0.000159","1e-04","6.6e-05","0.000324","0.000324","0.000268","8e-05","9.1e-05","6.9e-05","0.000165","0.000264","5.6e-05","3.8e-05","0.00035","7.7e-05"
"1165","Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Fervidicola;NA;","0.000113","0.000215","0.000101","6.7e-05","2.4e-05","0.000127","4e-05","2.8e-05","8.6e-05","7.3e-05","1.7e-05","0.000159","8.6e-05","2.9e-05","3.2e-05","2.2e-05","2.6e-05","2.8e-05"
"1166","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvus;NA;","0.000113","0.000236","5.3e-05","0.000109","0.000185","0.00027","5.5e-05","0.000123","0.000405","4.6e-05","7.7e-05","9.3e-05","7.3e-05","0.00013","0.000129","0.000109","1e-04","6.3e-05"
"1167","Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;NA;","0.000111","9.7e-05","3.1e-05","0.000105","3e-05","3.8e-05","4.4e-05","8e-05","6.8e-05","3.4e-05","0.000115","9.6e-05","7.8e-05","6.7e-05","6.7e-05","0","5.1e-05","1.4e-05"
"1168","Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;NA;","0.000111","0.000134","4.4e-05","0.000102","3.2e-05","9.1e-05","4.8e-05","2.5e-05","4e-05","3.2e-05","0.000119","3.6e-05","6.4e-05","8e-05","0.000247","0","1e-05","1e-05"
"1169","Eukaryota;Perkinsozoa;NA;Perkinsida;Perkinsidae;Perkinsus;NA;","0.000111","0.000207","9.2e-05","5.9e-05","0.000144","0.000211","0.000202","3.7e-05","8.3e-05","5.9e-05","0.000185","8.7e-05","3.2e-05","0.000787","7.8e-05","0.000116","8e-05","1e-05"
"1170","Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;NA;","0.000111","0.000136","0.000123","0.000135","0.00014","4.9e-05","0.000121","0.000666","8.8e-05","0.000251","0.000178","0.000123","0.000126","9.2e-05","0.000102","4.4e-05","6.4e-05","0.000244"
"1171","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Thalassobacillus;NA;","0.000111","6.5e-05","0.000398","0.000164","2.4e-05","0.000162","0.000199","7.1e-05","0.000114","0.000132","0.000108","0.000117","0.000115","0.000205","0.000292","3.4e-05","9.6e-05","4.9e-05"
"1172","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldalkalibacillus;NA;","0.000111","9.7e-05","0.000193","0.000307","0.000183","0.000157","0.000158","0.000142","0.000385","0.00011","0.000168","0.000147","0.000117","0.000168","0.000145","0.000138","7.7e-05","0.000426"
"1173","Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Kiloniella;NA;","0.000111","8.6e-05","0.000123","0.000207","5.8e-05","5.4e-05","0.000151","0.000259","7.4e-05","8.9e-05","0.00015","6.3e-05","0.000326","5.9e-05","4.8e-05","1.9e-05","0.000463","0.000206"
"1174","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Elioraeaceae;Elioraea;NA;","0.000111","7.1e-05","0.000193","9.3e-05","5.6e-05","4.2e-05","5.1e-05","0.000225","9.4e-05","9.6e-05","0.000129","0.000147","5.6e-05","0.000121","5.9e-05","3e-06","0.000238","0.00015"
"1175","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;Lishizhenia;NA;","0.000111","0.000105","0.000337","0.000299","0.000604","7.7e-05","3.3e-05","0.00033","0.000428","0.000199","0.000234","6.3e-05","0.00019","0.000101","6.7e-05","0.000328","0.000585","0.000304"
"1176","Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Chengkuizengella;NA;","0.000111","0.000139","5.3e-05","0.00028","4.9e-05","5.4e-05","5.9e-05","6.2e-05","9.4e-05","6.8e-05","0.000168","0.000193","0.000177","0.000188","8.9e-05","5.3e-05","1e-04","4.2e-05"
"1177","Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Candidatus Syntrophocurvum;NA;","0.000111","0.00011","0.000127","0.000207","0.000103","7e-05","0.00014","0.000237","0.000151","5.5e-05","0.000101","0.000147","0.000113","0.000155","8.6e-05","5.9e-05","0.000186","0.000178"
"1178","Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus;NA;","0.000109","0.000173","9.6e-05","0.000107","0.000207","7e-05","0.000224","0.000481","0.000265","3.7e-05","9.4e-05","0.000262","0.000182","0.000151","0.000113","4.1e-05","0.000209","0.000178"
"1179","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;NA;","0.000109","0.000134","0.000276","0.000373","0.00021","0.000143","0.000199","0.000336","0.000214","7.3e-05","0.000108","0.000144","0.000133","0.000105","9.9e-05","0.000169","0.000533","0.000241"
"1180","Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanolobus;NA;","0.000109","0.000194","3.1e-05","0.000261","0.000103","6.3e-05","0.000257","0.000974","0.000225","0.000246","0.000241","0.000129","0.000225","0.000126","0.000137","7.2e-05","0.000154","0.000251"
"1181","Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Porphyridium;NA;","0.000109","0.000102","9.2e-05","4e-05","9.1e-05","4e-05","9.2e-05","0.000653","2.6e-05","9.6e-05","8e-05","8.4e-05","2.1e-05","0.000134","3.5e-05","5.6e-05","4.8e-05","7.3e-05"
"1182","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Liberibacter;NA;","0.000109","0.000175","0.000153","0.000105","3.9e-05","6.6e-05","3.3e-05","9.6e-05","5.1e-05","8.2e-05","7e-05","0.000156","0.00011","0.000147","9.7e-05","1.3e-05","0.000228","0.000402"
"1183","Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;NA;","0.000109","8.1e-05","0.00014","0.000162","9.8e-05","0.000152","0.00032","0.000237","0.000351","7.1e-05","0.000175","0.000181","0.000125","0.000113","8.3e-05","0.000334","0.000353","0.000531"
"1184","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Achromatium;NA;","0.000109","2.9e-05","0.000123","2.9e-05","0.000135","1.4e-05","0.000125","0.000166","8.8e-05","4.1e-05","3.5e-05","3.3e-05","2.1e-05","0.000126","2.1e-05","0.000156","0.000106","9.1e-05"
"1185","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas;NA;","0.000109","5e-05","4.8e-05","5.5e-05","3.4e-05","3.3e-05","6.2e-05","0.000188","0.000131","4.6e-05","6.6e-05","9.6e-05","9.7e-05","7.5e-05","9.1e-05","0.000147","0.000145","9.4e-05"
"1186","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;NA;","0.000109","0.000136","0.00032","0.000456","0.000337","0.000134","0.000239","0.000197","0.000125","0.000171","8.4e-05","0.000138","0.000224","0.000205","0.000131","6.6e-05","0.000748","0.00045"
"1187","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;NA;","0.000109","0.000225","0.000166","0.000152","0.000278","0.000176","0.000379","0.000391","4.8e-05","0.000203","0.000318","0.000232","0.000446","0.000105","0.000121","1.3e-05","0.000218","5.2e-05"
"1188","Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminiphilus;NA;","0.000109","6.5e-05","7.4e-05","6.2e-05","5.6e-05","0.000108","0.000103","0.000145","4.6e-05","1e-04","7.3e-05","0.000126","3.5e-05","3.8e-05","7e-05","2.2e-05","7.7e-05","3.8e-05"
"1189","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola;NA;","0.000109","7.1e-05","4.8e-05","8.6e-05","4.7e-05","0.000199","0.000232","0.000499","0.000467","9.1e-05","0.000119","5.1e-05","9.3e-05","8.4e-05","3.8e-05","0.000309","0.000251","0.000136"
"1190","Bacteria;Verrucomicrobia;NA;NA;NA;Lentimonas;NA;","0.000109","0.000162","3.1e-05","0.00014","2.4e-05","1.6e-05","0","4.6e-05","3.4e-05","0.000203","5.2e-05","8.1e-05","4.8e-05","8.4e-05","4.8e-05","6e-06","1.3e-05","7e-06"
"1191","Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava;NA;","0.000109","4.5e-05","2.6e-05","5.7e-05","5.4e-05","5.4e-05","5.1e-05","0.000305","0.000111","3.2e-05","7.3e-05","3.6e-05","4.6e-05","3.4e-05","1.3e-05","3.1e-05","6.4e-05","6.3e-05"
"1192","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Candidatus Magnetomorum;NA;","0.000109","8.9e-05","0.000136","1.9e-05","3.2e-05","8.2e-05","7e-05","0.00066","5.4e-05","6.6e-05","0.000213","4.5e-05","0.00038","8.8e-05","2.1e-05","1.6e-05","1.9e-05","6.6e-05"
"1193","Eukaryota;NA;NA;NA;Vitrellaceae;Vitrella;NA;","0.000109","0.00023","0.000127","8.3e-05","0.000102","5.2e-05","0.000239","0.00017","3.4e-05","0.000205","7.7e-05","0.000126","2.6e-05","0.000293","3.2e-05","2.5e-05","6.1e-05","3.5e-05"
"1194","Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Hanstruepera;NA;","0.000109","0.000301","5.7e-05","5.5e-05","0.000154","6.1e-05","8.5e-05","0.000173","7.1e-05","0.000119","9.8e-05","0.000117","3.2e-05","4.2e-05","9.1e-05","0","0.000125","0.000126"
"1195","Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Pseudopropionibacterium;NA;","0.000109","8.6e-05","9.6e-05","8.1e-05","0.000122","4.7e-05","0.000162","0.000157","0.000228","5.5e-05","0.000143","0.000114","6.4e-05","0.000331","9.1e-05","4.4e-05","0.000257","0.000129"
"1196","Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halobacteroidaceae;Candidatus Frackibacter;NA;","0.000109","0.000165","7.4e-05","0.000221","0.000388","0.000148","0.000107","0.000114","0.000125","0.000173","0.000129","9e-05","0.000161","0.00013","0.000185","4.4e-05","0.000141","8e-05"
"1197","Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Stylonychia;NA;","0.000106","0.000325","0.000285","4.8e-05","0.00014","5.9e-05","0.00018","2.5e-05","2e-05","3.2e-05","3.8e-05","0.000217","1.3e-05","0.000348","7.8e-05","6.9e-05","2.2e-05","1.4e-05"
"1198","Bacteria;Aquificae;Aquificae;Desulfurobacteriales;Desulfurobacteriaceae;Desulfurobacterium;NA;","0.000106","8.1e-05","0.000109","0.000169","0.000212","9.1e-05","0.000107","9.2e-05","0.000148","8.9e-05","0.000119","0.000144","0.000185","0.000117","6.2e-05","2.8e-05","0.000199","0.00015"
"1199","Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiomargarita;NA;","0.000106","2.4e-05","2.2e-05","2.4e-05","4.7e-05","1.2e-05","4e-05","0.000139","2.3e-05","1.4e-05","8.7e-05","8.4e-05","5.4e-05","0.00013","4.8e-05","0.000159","0.000106","0.000101"
"1200","Bacteria;Chrysiogenetes;Chrysiogenetes;Chrysiogenales;Chrysiogenaceae;Chrysiogenes;NA;","0.000106","6e-05","0.000118","0.000183","0.000103","6.6e-05","0.000257","0.000521","0.000103","6.6e-05","0.000154","0.000175","4.5e-05","0.000101","0.000185","3.1e-05","8.7e-05","0.000175"
"1201","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pigmentiphaga;NA;","0.000106","2.6e-05","3.1e-05","7.1e-05","0.000125","3.5e-05","0.000169","0.000163","0.000157","3.9e-05","0.000108","4.2e-05","4e-05","8.8e-05","2.1e-05","0.000119","0.000128","6.3e-05"
"1202","Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Aquiflexum;NA;","0.000106","0.000191","4.4e-05","9e-05","0.000118","5.2e-05","0.000129","0.000111","0.000208","0.000137","0.000189","4.8e-05","0.00012","0.00039","6.2e-05","7.5e-05","0.000199","0.000206"
"1203","Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;NA;","0.000106","0.000228","0.000109","0.000385","0.000267","0.000122","0.000129","0.000524","0.000162","0.000114","0.000175","0.000536","0.000404","0.000264","0.00033","7.5e-05","0.000597","0.000234"
"1204","Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;NA;","0.000106","6.8e-05","0.000149","0.000318","9.1e-05","9.6e-05","0.00021","4.3e-05","2e-04","0.000463","0.000189","0.000138","0.000288","0.000113","4e-05","2.8e-05","3.2e-05","0.000178"
"1205","Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Bavariicoccus;NA;","0.000106","3.9e-05","6.6e-05","0.000119","0.000102","4.9e-05","0.000298","0.000129","3.1e-05","7.5e-05","8.7e-05","0.000175","9.9e-05","9.6e-05","0.000105","6e-06","9.6e-05","2.8e-05"
"1206","Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatitalea;NA;","0.000106","8.4e-05","5.3e-05","0.000159","0.000173","5.2e-05","9.9e-05","0.000142","0.000239","9.6e-05","5.2e-05","0.000111","8e-05","0.000188","0.000126","0.000259","0.000128","0.00015"
"1207","Bacteria;Rhodothermaeota;Rhodothermia;Rhodothermales;Rubricoccaceae;Rubrivirga;NA;","0.000106","0.00012","9.2e-05","0.000456","0.000108","7.7e-05","4e-05","0.000145","0.000145","9.4e-05","0.000241","0.000147","0.000222","0.000105","8.6e-05","9e-06","0.00034","0.000258"
"1208","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amylibacter;NA;","0.000106","0.000401","6.6e-05","2.6e-05","2e-06","2.6e-05","4e-06","0.000173","1.1e-05","2.5e-05","3.5e-05","0.000153","0","8e-06","3e-06","9e-06","1e-05","2.1e-05"
"1209","Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Chrysopegis;NA;","0.000106","8e-06","7e-05","1.9e-05","0.000134","3e-05","7e-06","2.5e-05","0.000185","2.3e-05","4.2e-05","5.1e-05","4.2e-05","0.000117","3e-05","2.2e-05","1.6e-05","5.2e-05"
"1210","Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfocucumis;NA;","0.000106","0.000175","8.3e-05","0.000245","7.4e-05","5.9e-05","0.000114","0.000126","0.000239","0.000265","0.000175","0.000202","0.000149","0.000188","0.000139","7.2e-05","9.3e-05","0.00015"
"1211","Bacteria;Cyanobacteria;NA;Nostocales;Calotrichaceae;Calothrix;NA;","0.000104","0.000249","0.000302","0.000154","0.000135","0.000232","0.00025","0.000382","0.00014","0.000171","0.000108","0.000286","0.000161","0.000218","0.000121","9e-06","0.000392","9.1e-05"
"1212","Eukaryota;NA;Glaucocystophyceae;NA;Cyanophoraceae;Cyanophora;NA;","0.000104","0.000262","0.000101","5e-06","1e-05","3e-05","1.1e-05","0","1.1e-05","2e-06","3.5e-05","0.00012","1e-05","2.1e-05","1.9e-05","0","0","0"
"1213","Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;NA;","0.000104","2.6e-05","3.9e-05","0.000159","1.9e-05","2.8e-05","7.7e-05","3.1e-05","3.7e-05","9.6e-05","3.8e-05","6e-05","7.5e-05","5.9e-05","1.1e-05","6e-06","5.8e-05","1.7e-05"
"1214","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;NA;","0.000104","0.000113","7e-05","0.000164","0.000117","7e-05","3.3e-05","8.3e-05","0.000128","0.000349","0.000189","0.000337","6.7e-05","0.00018","0.000319","5e-05","9e-05","5.9e-05"
"1215","Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfoglaeba;NA;","0.000104","0.000469","7.4e-05","1e-04","4.7e-05","0.000105","3.7e-05","7.1e-05","0.000143","9e-06","3.8e-05","0.000262","7.3e-05","1.7e-05","4.8e-05","6e-06","7.4e-05","0.000101"
